ITA Abnormal pressure,ITA Device Abnormal,ITA Run Abnormal,ITA UTC,ITA sqNum,ITA stNum,ITA synchronization exception,ITA time interval,ITS Blocking reclosing,ITS BreakA,ITS BreakB,ITS BreakC,ITS Breaker TP Position,ITS TEST,ITS Timestamp,ITS UTC,ITS sqNum,ITS stNum,ITS time interval,LPD Blocking protection,LPD BreakA,LPD BreakB,LPD BreakC,LPD TEST,LPD UTC,LPD sqNum,LPD stNum,LPD time interval,Type of attack,Whether attacked
0,0,0,1567390411,2799,10,0,1567404386,0,0,0,0,0,0,1567404382,1567404297,21,37,1567404382,1,0,0,0,0,1567404297,22,13,1567404387,11,2
0,0,0,1567390411,2801,10,0,10,0,0,0,0,0,0,1567404392,1567404297,23,37,10,1,0,0,0,0,1567404297,24,13,10,11,2
0,0,0,1567390411,2803,10,0,10,0,0,0,0,0,0,1567404402,1567404297,25,37,10,1,0,0,0,0,1567404297,26,13,10,11,2
0,0,0,1567390411,2805,10,0,10,0,0,0,0,0,0,1567404412,1567404297,27,37,10,1,0,0,0,0,1567404297,28,13,10,11,2
0,0,0,1567390411,2807,10,0,10,0,0,0,0,0,0,1567404422,1567404297,29,37,10,1,0,0,0,0,1567404297,30,13,10,11,2
0,0,0,1567390411,2809,10,0,10,0,0,0,0,0,0,1567404432,1567404297,31,37,10,1,0,0,0,0,1567404297,32,13,10,11,2
0,0,0,1567390411,2810,10,0,5,0,0,0,0,0,0,1567404439,1567404439,0,38,7,1,0,0,0,0,1567404297,33,13,5,11,2
0,0,0,1567390411,2811,10,0,5,0,1,1,1,0,0,1567404444,1567404440,5,43,5,1,0,0,0,0,1567404297,34,13,5,11,2
0,0,0,1567390411,2812,10,0,5,0,1,1,1,0,0,1567404449,1567404440,6,43,5,1,0,0,0,0,1567404297,35,13,5,11,2
0,0,0,1567390411,2813,10,0,5,0,1,1,1,0,0,1567404454,1567404440,7,43,5,1,0,0,0,0,1567404297,36,13,5,11,2
0,0,0,1567390411,2814,10,0,5,0,1,1,1,0,0,1567404459,1567404440,8,43,5,1,0,0,0,0,1567404297,37,13,5,11,2
0,0,0,1567390411,2815,10,0,5,0,1,1,1,0,0,1567404464,1567404440,9,43,5,1,0,0,0,0,1567404297,38,13,5,11,2
0,0,0,1567390411,2816,10,0,5,0,0,1,1,0,0,1567404469,1567404469,0,44,5,1,0,0,0,0,1567404471,5,19,8,11,2
0,0,0,1567390411,2818,10,0,10,0,0,0,0,0,0,1567404480,1567404471,6,56,11,1,0,0,0,0,1567404471,7,19,10,11,2
0,0,0,1567390411,2820,10,0,10,0,0,0,0,0,0,1567404490,1567404471,8,56,10,1,0,0,0,0,1567404471,9,19,10,11,2
